label,metaGroupId,groupId,ID,goodPeakCount,medMz,medRt,maxQuality,note,displayName,compound,compoundId,compoundFormula,compoundSMILES,adductName,category,database,summarizationLevel,summarizationDescription,compoundStrucDefSummary,compoundSnPositionSummary,compoundMolecularSpeciesSummary,compoundSpeciesSummary,compoundLipidClass,expectedRtDiff,ppmDiff,parent,ms2EventCount,fragNumIonsMatched,fragFracMatched,ticMatched,dotProduct,weigtedDotProduct,hyperGeomScore,spearmanRankCorrelation,mzFragError,ms2purity,SAMulator_3_R3_pos.mzXML (intensity),SAMulator_3_R2_pos.mzXML (intensity),SAMulator_3_R1_pos.mzXML (intensity),SAMulator_3_Null_R3_pos.mzXML (intensity),SAMulator_3_Null_R2_pos.mzXML (intensity),SAMulator_3_Null_R1_pos.mzXML (intensity),SAMulator_0M_R3_pos.mzXML (intensity),SAMulator_0M_R2_pos.mzXML (intensity),SAMulator_0M_R1_pos.mzXML (intensity),SAMulator_0M_Null_R3_pos.mzXML (intensity),SAMulator_0M_Null_R2_pos.mzXML (intensity),SAMulator_0M_Null_R1_pos.mzXML (intensity),mCLOVER_R3_pos.mzXML (intensity),mCLOVER_R2_pos.mzXML (intensity),mCLOVER_R1_pos.mzXML (intensity),QC-Pool1_pos.mzXML (intensity),SAMulator_3_R3_pos.mzXML (RT width),SAMulator_3_R2_pos.mzXML (RT width),SAMulator_3_R1_pos.mzXML (RT width),SAMulator_3_Null_R3_pos.mzXML (RT width),SAMulator_3_Null_R2_pos.mzXML (RT width),SAMulator_3_Null_R1_pos.mzXML (RT width),SAMulator_0M_R3_pos.mzXML (RT width),SAMulator_0M_R2_pos.mzXML (RT width),SAMulator_0M_R1_pos.mzXML (RT width),SAMulator_0M_Null_R3_pos.mzXML (RT width),SAMulator_0M_Null_R2_pos.mzXML (RT width),SAMulator_0M_Null_R1_pos.mzXML (RT width),mCLOVER_R3_pos.mzXML (RT width),mCLOVER_R2_pos.mzXML (RT width),mCLOVER_R1_pos.mzXML (RT width),QC-Pool1_pos.mzXML (RT width),
,0,0,S-Adenosylmethionine|[M+H]+|D-label-9|hilic-25min-CJ,1,408.2016,13.91777,0.8510512,D-label-9,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,1.182234,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,9892.552,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-10|hilic-25min-CJ,0,409.2078,0,0.3055814,D-label-10,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-11|hilic-25min-CJ,3,410.2141,14.49314,0.8510512,D-label-11,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,0.6068621,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,16903.36,11517.89,0,15730.75,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-12|hilic-25min-CJ,1,411.2204,14.5838,0.8510512,D-label-12,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,0.5162001,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,10693.58,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-13|hilic-25min-CJ,1,412.2267,14.36315,0.8510512,D-label-13,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,0.7368507,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,9634.707,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-14|hilic-25min-CJ,0,413.2329,0,0.3055814,D-label-14,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-15|hilic-25min-CJ,2,414.2392,13.68971,0.8510512,D-label-15,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,1.410292,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,20685.02,0,0,0,0,0,0,0,13707.51,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-16|hilic-25min-CJ,0,415.2455,0,0.3055814,D-label-16,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-17|hilic-25min-CJ,0,416.2518,0,0.3055814,D-label-17,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-18|hilic-25min-CJ,2,417.2581,15.31293,0.8510512,D-label-18,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,-0.212925,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,8454.658,0,10170.59,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-19|hilic-25min-CJ,0,418.2643,0,0.3055814,D-label-19,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-20|hilic-25min-CJ,0,419.2706,0,0.3055814,D-label-20,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-21|hilic-25min-CJ,0,420.2769,0,0.3055814,D-label-21,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-22|hilic-25min-CJ,0,421.2831,0,0.3055814,D-label-22,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
,0,0,S-Adenosylmethionine|[M+H]+|D-label-23|hilic-25min-CJ,0,422.2894,0,0.3055814,D-label-23,,S-Adenosylmethionine,S-Adenosylmethionine,C15H22N6O5S,,[M+H]+,,hilic-25min-CJ,4,SN_POSITION_SUMMARY,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,S-Adenosylmethionine,15.1,inf,399.1442,0,0,0,0,0,0,0,0,1.797693e+308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265,2.48265
